date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-06-07,SKU04236,318,0,7,94
2025-06-07,SKU04319,432,0,7,89
2025-06-07,SKU04334,187,0,7,43
2025-06-07,SKU04352,347,0,7,59
2025-06-07,SKU04409,316,0,7,69
2025-06-07,SKU04443,565,0,7,95
2025-06-07,SKU04499,186,0,7,51
2025-06-07,SKU04526,246,0,7,54
2025-06-07,SKU04554,529,0,7,99
2025-06-07,SKU04561,832,0,7,167
2025-06-07,SKU04670,283,0,7,51
2025-06-07,SKU04690,208,0,7,37
2025-06-07,SKU04798,188,0,7,40
2025-06-07,SKU04888,221,0,7,53
2025-06-07,SKU04953,307,0,7,56
2025-06-07,SKU04987,268,0,7,69
2025-06-07,SKU05000,112,0,7,27
2025-06-08,SKU00012,375,0,7,92
2025-06-08,SKU00105,343,0,7,66
2025-06-08,SKU00150,254,0,7,57
2025-06-08,SKU00173,665,0,7,127
2025-06-08,SKU00240,260,0,7,57
2025-06-08,SKU00386,94,0,7,23
2025-06-08,SKU00449,173,0,7,35
2025-06-08,SKU00502,457,0,7,92
2025-06-08,SKU00507,196,0,7,53
2025-06-08,SKU00521,114,0,7,23
2025-06-08,SKU00546,316,0,7,57
2025-06-08,SKU00550,117,0,7,30
2025-06-08,SKU00585,112,0,7,33
2025-06-08,SKU00638,396,0,7,85
2025-06-08,SKU00650,228,0,7,44
2025-06-08,SKU00662,526,0,7,94
2025-06-08,SKU00682,343,0,7,66
2025-06-08,SKU00691,192,0,7,44
2025-06-08,SKU00749,261,0,7,57
2025-06-08,SKU00906,127,0,7,39
2025-06-08,SKU00972,334,0,7,60
2025-06-08,SKU01023,337,0,7,86
2025-06-08,SKU01068,494,0,7,93
2025-06-08,SKU01133,408,0,7,93
2025-06-08,SKU01167,374,0,7,80
2025-06-08,SKU01179,573,0,7,126
2025-06-08,SKU01264,485,0,7,100
2025-06-08,SKU01303,305,0,7,72
2025-06-08,SKU01310,305,0,7,88
2025-06-08,SKU01318,124,0,7,31
2025-06-08,SKU01413,465,0,7,90
2025-06-08,SKU01495,235,0,7,72
2025-06-08,SKU01538,197,0,7,62
2025-06-08,SKU01568,280,0,7,75
2025-06-08,SKU01592,371,0,7,68
2025-06-08,SKU01649,337,0,7,96
2025-06-08,SKU01651,322,0,7,69
2025-06-08,SKU01696,322,0,7,92
2025-06-08,SKU01790,279,0,7,65
2025-06-08,SKU01822,230,0,7,70
2025-06-08,SKU01911,215,0,7,67
2025-06-08,SKU02014,287,0,7,70
2025-06-08,SKU02064,331,0,7,61
2025-06-08,SKU02128,197,0,7,48
2025-06-08,SKU02387,351,0,7,83
2025-06-08,SKU02425,100,0,7,27
2025-06-08,SKU02446,279,0,7,81
2025-06-08,SKU02471,491,0,7,94
2025-06-08,SKU02472,292,0,7,88
2025-06-08,SKU02514,126,0,7,27
2025-06-08,SKU02567,265,0,7,55
2025-06-08,SKU02576,337,0,7,80
2025-06-08,SKU02590,75,0,7,25
2025-06-08,SKU02662,418,0,7,98
2025-06-08,SKU02710,294,0,7,50
2025-06-08,SKU02768,264,0,7,52
2025-06-08,SKU02829,292,0,7,70
2025-06-08,SKU03230,246,0,7,75
2025-06-08,SKU03266,135,0,7,31
2025-06-08,SKU03291,177,0,7,39
2025-06-08,SKU03349,84,0,7,20
2025-06-08,SKU03357,263,0,7,62
2025-06-08,SKU03414,192,0,7,43
2025-06-08,SKU03428,456,0,7,94
2025-06-08,SKU03454,75,0,7,22
2025-06-08,SKU03484,93,0,7,22
2025-06-08,SKU03493,129,0,7,41
2025-06-08,SKU03574,478,0,7,96
2025-06-08,SKU03580,547,0,7,149
2025-06-08,SKU03624,277,0,7,57
2025-06-08,SKU03627,401,0,7,82
2025-06-08,SKU03737,212,0,7,49
2025-06-08,SKU03803,361,0,7,69
2025-06-08,SKU03823,472,0,7,99
2025-06-08,SKU03941,122,0,7,26
2025-06-08,SKU03991,257,0,7,73
2025-06-08,SKU04018,518,0,7,91
2025-06-08,SKU04048,197,0,7,35
2025-06-08,SKU04054,298,0,7,60
2025-06-08,SKU04250,94,0,7,23
2025-06-08,SKU04388,239,0,7,53
2025-06-08,SKU04414,271,0,7,50
2025-06-08,SKU04499,118,0,7,34
2025-06-08,SKU04526,352,0,7,66
2025-06-08,SKU04591,244,0,7,52
2025-06-08,SKU04652,94,0,7,23
2025-06-08,SKU04902,179,0,7,43
2025-06-08,SKU04941,443,0,7,75
2025-06-08,SKU04953,157,0,7,29
2025-06-08,SKU04955,274,0,7,75
2025-06-09,SKU00032,134,0,7,24
2025-06-09,SKU00127,343,0,7,72
2025-06-09,SKU00342,205,0,7,56
2025-06-09,SKU00385,175,0,7,41
2025-06-09,SKU00532,132,0,7,31
2025-06-09,SKU00553,101,0,7,20
2025-06-09,SKU00654,362,0,7,76
2025-06-09,SKU00679,268,0,7,52
2025-06-09,SKU00699,529,0,7,122
2025-06-09,SKU00749,199,0,7,51
2025-06-09,SKU00860,265,0,7,62
2025-06-09,SKU00986,1004,0,7,211
2025-06-09,SKU01187,257,0,7,85
2025-06-09,SKU01191,141,0,7,47
2025-06-09,SKU01224,618,0,7,118
2025-06-09,SKU01229,343,0,7,61
2025-06-09,SKU01287,426,0,7,104
2025-06-09,SKU01310,314,0,7,72
2025-06-09,SKU01318,329,0,7,68
2025-06-09,SKU01337,436,0,7,91
2025-06-09,SKU01340,355,0,7,71
2025-06-09,SKU01407,319,0,7,98
2025-06-09,SKU01542,415,0,7,96
2025-06-09,SKU01592,402,0,7,73
2025-06-09,SKU01781,381,0,7,102
2025-06-09,SKU01792,310,0,7,60
2025-06-09,SKU01805,235,0,7,43
2025-06-09,SKU01911,165,0,7,47
2025-06-09,SKU01939,355,0,7,68
2025-06-09,SKU01970,544,0,7,106
2025-06-09,SKU02070,162,0,7,34
2025-06-09,SKU02103,195,0,7,35
2025-06-09,SKU02142,329,0,7,77
2025-06-09,SKU02211,281,0,7,75
2025-06-09,SKU02253,510,0,7,97
2025-06-09,SKU02329,275,0,7,84
2025-06-09,SKU02386,448,0,7,87
2025-06-09,SKU02425,134,0,7,28
2025-06-09,SKU02576,359,0,7,89
2025-06-09,SKU02630,265,0,7,80
2025-06-09,SKU02700,417,0,7,75
2025-06-09,SKU02768,255,0,7,69
2025-06-09,SKU02877,128,0,7,28
2025-06-09,SKU02897,293,0,7,74
2025-06-09,SKU02915,73,0,7,20
2025-06-09,SKU02946,293,0,7,80
2025-06-09,SKU02997,94,0,7,22
2025-06-09,SKU03090,174,0,7,46
2025-06-09,SKU03281,588,0,7,100
2025-06-09,SKU03347,249,0,7,76
2025-06-09,SKU03357,293,0,7,51
2025-06-09,SKU03436,160,0,7,32
2025-06-09,SKU03484,133,0,7,39
2025-06-09,SKU03491,202,0,7,44
2025-06-09,SKU03520,205,0,7,42
2025-06-09,SKU03580,233,0,7,56
2025-06-09,SKU03624,380,0,7,79
2025-06-09,SKU03822,557,0,7,174
2025-06-09,SKU03823,247,0,7,48
2025-06-09,SKU03863,184,0,7,49
2025-06-09,SKU04019,470,0,7,90
2025-06-09,SKU04062,510,0,7,86
2025-06-09,SKU04102,185,0,7,47
2025-06-09,SKU04145,170,0,7,34
2025-06-09,SKU04153,314,0,7,63
2025-06-09,SKU04244,375,0,7,63
2025-06-09,SKU04249,117,0,7,33
2025-06-09,SKU04401,106,0,7,31
2025-06-09,SKU04470,233,0,7,44
2025-06-09,SKU04499,279,0,7,85
2025-06-09,SKU04526,153,0,7,47
2025-06-09,SKU04580,491,0,7,124
2025-06-09,SKU04652,259,0,7,61
2025-06-09,SKU04654,311,0,7,90
2025-06-09,SKU04670,158,0,7,31
2025-06-09,SKU04717,278,0,7,48
2025-06-09,SKU04741,112,0,7,25
2025-06-09,SKU04795,149,0,7,29
2025-06-09,SKU04854,125,0,7,36
2025-06-09,SKU04905,111,0,7,32
2025-06-09,SKU04953,180,0,7,60
2025-06-09,SKU04987,82,0,7,22
2025-06-10,SKU00083,195,0,7,37
2025-06-10,SKU00155,315,0,7,75
2025-06-10,SKU00237,329,0,7,57
2025-06-10,SKU00262,374,0,7,63
2025-06-10,SKU00342,73,0,7,20
2025-06-10,SKU00355,126,0,7,38
2025-06-10,SKU00389,192,0,7,55
2025-06-10,SKU00402,341,0,7,78
2025-06-10,SKU00584,482,0,7,117
2025-06-10,SKU00585,512,0,7,99
2025-06-10,SKU00598,148,0,7,26
2025-06-10,SKU00654,191,0,7,54
2025-06-10,SKU00682,260,0,7,44
2025-06-10,SKU00691,243,0,7,43
2025-06-10,SKU00734,307,0,7,82
2025-06-10,SKU00767,113,0,7,36
2025-06-10,SKU00775,275,0,7,85
2025-06-10,SKU00858,199,0,7,38
2025-06-10,SKU00906,281,0,7,51
2025-06-10,SKU00935,159,0,7,28
2025-06-10,SKU00972,187,0,7,33
2025-06-10,SKU01034,388,0,7,97
2025-06-10,SKU01052,217,0,7,43
2025-06-10,SKU01104,123,0,7,33
2025-06-10,SKU01264,173,0,7,47
2025-06-10,SKU01318,108,0,7,33
2025-06-10,SKU01392,424,0,7,75
2025-06-10,SKU01396,222,0,7,66
2025-06-10,SKU01407,337,0,7,62
2025-06-10,SKU01428,441,0,7,98
2025-06-10,SKU01441,196,0,7,46
2025-06-10,SKU01558,239,0,7,62
2025-06-10,SKU01675,131,0,7,37
2025-06-10,SKU01696,281,0,7,82
2025-06-10,SKU01762,136,0,7,25
2025-06-10,SKU01770,411,0,7,73
2025-06-10,SKU01818,280,0,7,59
2025-06-10,SKU01827,401,0,7,67
2025-06-10,SKU01830,214,0,7,49
2025-06-10,SKU01854,437,0,7,80
2025-06-10,SKU01911,461,0,7,79
2025-06-10,SKU02038,306,0,7,96
2025-06-10,SKU02094,315,0,7,53
2025-06-10,SKU02205,697,0,7,134
2025-06-10,SKU02255,149,0,7,25
2025-06-10,SKU02277,420,0,7,83
2025-06-10,SKU02302,443,0,7,97
2025-06-10,SKU02387,267,0,7,84
2025-06-10,SKU02421,584,0,7,148
2025-06-10,SKU02425,450,0,7,97
2025-06-10,SKU02463,550,0,7,94
2025-06-10,SKU02471,321,0,7,69
2025-06-10,SKU02472,170,0,7,49
2025-06-10,SKU02566,697,0,7,164
2025-06-10,SKU02570,396,0,7,92
2025-06-10,SKU02584,104,0,7,23
2025-06-10,SKU02681,414,0,7,70
2025-06-10,SKU02700,246,0,7,43
2025-06-10,SKU02728,313,0,7,80
2025-06-10,SKU02842,474,0,7,95
2025-06-10,SKU02997,409,0,7,83
2025-06-10,SKU03014,358,0,7,70
2025-06-10,SKU03058,228,0,7,58
2025-06-10,SKU03089,327,0,7,88
2025-06-10,SKU03108,103,0,7,31
2025-06-10,SKU03257,293,0,7,60
2025-06-10,SKU03295,236,0,7,71
2025-06-10,SKU03362,218,0,7,72
2025-06-10,SKU03441,458,0,7,86
2025-06-10,SKU03467,201,0,7,66
2025-06-10,SKU03491,192,0,7,50
2025-06-10,SKU03504,512,0,7,108
2025-06-10,SKU03600,290,0,7,90
2025-06-10,SKU03839,562,0,7,141
2025-06-10,SKU03848,448,0,7,86
2025-06-10,SKU03950,219,0,7,57
2025-06-10,SKU03961,348,0,7,94
2025-06-10,SKU03975,514,0,7,97
2025-06-10,SKU04048,303,0,7,53
2025-06-10,SKU04053,228,0,7,66
2025-06-10,SKU04144,289,0,7,96
2025-06-10,SKU04147,273,0,7,60
2025-06-10,SKU04217,232,0,7,57
2025-06-10,SKU04244,344,0,7,60
2025-06-10,SKU04250,578,0,7,98
2025-06-10,SKU04261,414,0,7,80
2025-06-10,SKU04281,339,0,7,63
2025-06-10,SKU04292,258,0,7,45
2025-06-10,SKU04352,586,0,7,98
2025-06-10,SKU04412,366,0,7,73
2025-06-10,SKU04414,115,0,7,24
2025-06-10,SKU04442,211,0,7,36
2025-06-10,SKU04607,154,0,7,47
2025-06-10,SKU04612,195,0,7,36
2025-06-10,SKU04670,325,0,7,76
2025-06-10,SKU04726,283,0,7,60
2025-06-10,SKU04856,241,0,7,49
2025-06-10,SKU04901,385,0,7,84
2025-06-10,SKU04902,355,0,7,84
2025-06-10,SKU04905,163,0,7,46
2025-06-10,SKU04919,213,0,7,43
2025-06-10,SKU04953,106,0,7,21
2025-06-10,SKU04987,455,0,7,99
2025-06-10,SKU04996,131,0,7,36
2025-06-11,SKU00012,258,0,7,51
2025-06-11,SKU00024,610,0,7,152
2025-06-11,SKU00032,163,0,7,38
2025-06-11,SKU00066,101,0,7,31
2025-06-11,SKU00075,298,0,7,84
2025-06-11,SKU00150,363,0,7,67
2025-06-11,SKU00170,196,0,7,62
2025-06-11,SKU00305,351,0,7,89
2025-06-11,SKU00330,290,0,7,77
2025-06-11,SKU00331,158,0,7,41
2025-06-11,SKU00342,172,0,7,47
2025-06-11,SKU00350,421,0,7,80
2025-06-11,SKU00386,434,0,7,78
2025-06-11,SKU00401,483,0,7,119
2025-06-11,SKU00421,443,0,7,79
2025-06-11,SKU00462,298,0,7,60
2025-06-11,SKU00466,172,0,7,32
2025-06-11,SKU00521,297,0,7,62
2025-06-11,SKU00524,146,0,7,36
2025-06-11,SKU00546,276,0,7,77
2025-06-11,SKU00584,473,0,7,88
2025-06-11,SKU00585,444,0,7,75
2025-06-11,SKU00592,394,0,7,89
2025-06-11,SKU00598,200,0,7,66
2025-06-11,SKU00631,173,0,7,39
2025-06-11,SKU00645,420,0,7,91
2025-06-11,SKU00649,378,0,7,80
2025-06-11,SKU00662,249,0,7,66
2025-06-11,SKU00721,275,0,7,55
2025-06-11,SKU00894,333,0,7,89
2025-06-11,SKU00936,213,0,7,60
2025-06-11,SKU00954,320,0,7,85
2025-06-11,SKU00958,278,0,7,65
2025-06-11,SKU01046,113,0,7,33
2025-06-11,SKU01303,270,0,7,46
2025-06-11,SKU01396,111,0,7,29
2025-06-11,SKU01441,398,0,7,76
2025-06-11,SKU01568,252,0,7,70
2025-06-11,SKU01651,191,0,7,38
2025-06-11,SKU01754,103,0,7,26
2025-06-11,SKU01834,370,0,7,65
2025-06-11,SKU01857,146,0,7,43
2025-06-11,SKU01880,159,0,7,50
2025-06-11,SKU01939,144,0,7,46
2025-06-11,SKU02075,400,0,7,70
2025-06-11,SKU02114,386,0,7,97
2025-06-11,SKU02172,449,0,7,95
2025-06-11,SKU02209,250,0,7,54
2025-06-11,SKU02223,295,0,7,95
2025-06-11,SKU02248,87,0,7,28
2025-06-11,SKU02302,402,0,7,68
2025-06-11,SKU02351,104,0,7,27
2025-06-11,SKU02376,450,0,7,89
2025-06-11,SKU02387,226,0,7,40
2025-06-11,SKU02421,202,0,7,35
2025-06-11,SKU02446,336,0,7,97
2025-06-11,SKU02520,95,0,7,22
2025-06-11,SKU02639,405,0,7,79
2025-06-11,SKU02662,328,0,7,55
2025-06-11,SKU02681,763,0,7,140
2025-06-11,SKU02842,355,0,7,70
2025-06-11,SKU02877,229,0,7,55
2025-06-11,SKU02946,113,0,7,31
2025-06-11,SKU03105,761,0,7,136
2025-06-11,SKU03251,334,0,7,74
2025-06-11,SKU03284,407,0,7,73
2025-06-11,SKU03311,193,0,7,44
2025-06-11,SKU03362,320,0,7,68
2025-06-11,SKU03436,359,0,7,85
2025-06-11,SKU03491,364,0,7,86
2025-06-11,SKU03523,145,0,7,27
2025-06-11,SKU03548,204,0,7,43
2025-06-11,SKU03574,145,0,7,40
2025-06-11,SKU03583,315,0,7,98
2025-06-11,SKU03592,184,0,7,33
2025-06-11,SKU03773,372,0,7,87
2025-06-11,SKU03823,245,0,7,75
2025-06-11,SKU03905,122,0,7,38
2025-06-11,SKU04053,156,0,7,49
2025-06-11,SKU04102,779,0,7,191
2025-06-11,SKU04118,353,0,7,59
2025-06-11,SKU04142,135,0,7,32
2025-06-11,SKU04152,351,0,7,64
2025-06-11,SKU04212,399,0,7,122
2025-06-11,SKU04352,127,0,7,41
2025-06-11,SKU04392,808,0,7,168
2025-06-11,SKU04401,354,0,7,91
2025-06-11,SKU04412,153,0,7,27
2025-06-11,SKU04414,410,0,7,88
2025-06-11,SKU04442,262,0,7,55
2025-06-11,SKU04580,143,0,7,47
2025-06-11,SKU04605,441,0,7,78
2025-06-11,SKU04607,305,0,7,66
2025-06-11,SKU04641,237,0,7,49
2025-06-11,SKU04717,222,0,7,65
2025-06-11,SKU04768,369,0,7,76
2025-06-11,SKU04771,249,0,7,78
2025-06-11,SKU04791,473,0,7,100
2025-06-11,SKU04797,863,0,7,197
2025-06-11,SKU04879,239,0,7,41
2025-06-11,SKU04955,212,0,7,48
2025-06-11,SKU05000,113,0,7,22
2025-06-12,SKU00075,376,0,7,81
2025-06-12,SKU00090,385,0,7,65
2025-06-12,SKU00150,367,0,7,87
2025-06-12,SKU00155,345,0,7,60
2025-06-12,SKU00237,251,0,7,52
2025-06-12,SKU00240,327,0,7,67
2025-06-12,SKU00462,232,0,7,44
2025-06-12,SKU00524,492,0,7,92
2025-06-12,SKU00546,264,0,7,49
2025-06-12,SKU00550,480,0,7,83
2025-06-12,SKU00585,337,0,7,72
2025-06-12,SKU00679,97,0,7,26
2025-06-12,SKU00706,421,0,7,93
2025-06-12,SKU00749,462,0,7,91
2025-06-12,SKU00758,280,0,7,70
2025-06-12,SKU00858,271,0,7,58
2025-06-12,SKU00906,580,0,7,128
2025-06-12,SKU00935,344,0,7,59
2025-06-12,SKU00936,283,0,7,77
2025-06-12,SKU00965,410,0,7,86
2025-06-12,SKU00978,221,0,7,57
2025-06-12,SKU01031,88,0,7,29
2025-06-12,SKU01034,516,0,7,96
2025-06-12,SKU01042,378,0,7,83
2025-06-12,SKU01052,369,0,7,79
2025-06-12,SKU01075,306,0,7,83
2025-06-12,SKU01112,370,0,7,89
2025-06-12,SKU01171,501,0,7,91
2025-06-12,SKU01179,71,0,7,22
2025-06-12,SKU01187,164,0,7,30
2025-06-12,SKU01200,162,0,7,30
2025-06-12,SKU01356,87,0,7,25
2025-06-12,SKU01423,386,0,7,72
2025-06-12,SKU01433,471,0,7,83
2025-06-12,SKU01495,190,0,7,50
2025-06-12,SKU01538,109,0,7,28
2025-06-12,SKU01567,227,0,7,60
2025-06-12,SKU01568,180,0,7,45
2025-06-12,SKU01580,151,0,7,30
2025-06-12,SKU01605,320,0,7,84
2025-06-12,SKU01643,262,0,7,83
2025-06-12,SKU01651,431,0,7,83
2025-06-12,SKU01674,408,0,7,74
2025-06-12,SKU01790,252,0,7,65
2025-06-12,SKU01805,427,0,7,79
2025-06-12,SKU01830,189,0,7,62
2025-06-12,SKU01857,180,0,7,35
2025-06-12,SKU01939,308,0,7,85
2025-06-12,SKU01981,442,0,7,99
2025-06-12,SKU02038,238,0,7,41
2025-06-12,SKU02103,481,0,7,143
2025-06-12,SKU02142,419,0,7,105
2025-06-12,SKU02172,104,0,7,30
2025-06-12,SKU02205,135,0,7,38
2025-06-12,SKU02209,306,0,7,60
2025-06-12,SKU02211,151,0,7,26
2025-06-12,SKU02248,181,0,7,39
2025-06-12,SKU02302,806,0,7,182
2025-06-12,SKU02421,433,0,7,78
2025-06-12,SKU02472,502,0,7,95
2025-06-12,SKU02501,261,0,7,68
2025-06-12,SKU02566,582,0,7,99
2025-06-12,SKU02567,270,0,7,63
2025-06-12,SKU02626,366,0,7,64
2025-06-12,SKU02630,401,0,7,89
2025-06-12,SKU02675,346,0,7,79
2025-06-12,SKU02686,152,0,7,35
2025-06-12,SKU02763,318,0,7,65
2025-06-12,SKU02780,327,0,7,57
2025-06-12,SKU02822,131,0,7,38
2025-06-12,SKU02964,234,0,7,39
2025-06-12,SKU02999,235,0,7,64
2025-06-12,SKU03043,214,0,7,56
2025-06-12,SKU03115,132,0,7,28
2025-06-12,SKU03139,281,0,7,50
2025-06-12,SKU03266,219,0,7,42
2025-06-12,SKU03414,353,0,7,75
2025-06-12,SKU03467,306,0,7,68
2025-06-12,SKU03520,286,0,7,72
2025-06-12,SKU03562,364,0,7,98
2025-06-12,SKU03580,123,0,7,30
2025-06-12,SKU03803,356,0,7,83
2025-06-12,SKU03833,203,0,7,46
2025-06-12,SKU03863,588,0,7,100
2025-06-12,SKU03905,275,0,7,83
2025-06-12,SKU03932,234,0,7,51
2025-06-12,SKU03941,607,0,7,189
2025-06-12,SKU03950,263,0,7,56
2025-06-12,SKU03968,266,0,7,66
2025-06-12,SKU03991,289,0,7,79
2025-06-12,SKU04052,288,0,7,85
2025-06-12,SKU04073,367,0,7,68
2025-06-12,SKU04107,287,0,7,89
2025-06-12,SKU04144,563,0,7,133
2025-06-12,SKU04145,345,0,7,75
2025-06-12,SKU04147,101,0,7,21
2025-06-12,SKU04194,253,0,7,43
2025-06-12,SKU04212,278,0,7,47
2025-06-12,SKU04228,392,0,7,80
2025-06-12,SKU04236,570,0,7,96
2025-06-12,SKU04334,475,0,7,94
2025-06-12,SKU04392,146,0,7,27
2025-06-12,SKU04641,355,0,7,65
2025-06-12,SKU04664,325,0,7,61
2025-06-12,SKU04670,440,0,7,84
2025-06-12,SKU04747,391,0,7,69
2025-06-12,SKU04791,89,0,7,22
2025-06-12,SKU04797,352,0,7,60
2025-06-12,SKU04831,463,0,7,91
2025-06-12,SKU04849,553,0,7,95
2025-06-12,SKU04905,214,0,7,40
2025-06-12,SKU04919,373,0,7,80
2025-06-12,SKU04941,410,0,7,70
2025-06-13,SKU00032,559,0,7,99
2025-06-13,SKU00075,367,0,7,87
2025-06-13,SKU00105,197,0,7,35
2025-06-13,SKU00127,283,0,7,52
2025-06-13,SKU00140,218,0,7,71
2025-06-13,SKU00262,155,0,7,47
2025-06-13,SKU00462,268,0,7,76
2025-06-13,SKU00466,367,0,7,84
2025-06-13,SKU00498,174,0,7,30
2025-06-13,SKU00532,172,0,7,52
2025-06-13,SKU00535,306,0,7,81
2025-06-13,SKU00551,429,0,7,78
2025-06-13,SKU00585,278,0,7,86
2025-06-13,SKU00654,273,0,7,82
2025-06-13,SKU00699,710,0,7,152
2025-06-13,SKU00721,194,0,7,52
2025-06-13,SKU00775,136,0,7,34
2025-06-13,SKU00821,104,0,7,32
2025-06-13,SKU00855,322,0,7,62
2025-06-13,SKU00860,364,0,7,85
2025-06-13,SKU00932,396,0,7,92
2025-06-13,SKU00954,123,0,7,40
2025-06-13,SKU00986,254,0,7,58
2025-06-13,SKU01017,682,0,7,163
2025-06-13,SKU01023,135,0,7,40
2025-06-13,SKU01264,229,0,7,58
2025-06-13,SKU01407,432,0,7,99
2025-06-13,SKU01457,478,0,7,90
2025-06-13,SKU01649,192,0,7,62
2025-06-13,SKU01762,347,0,7,95
2025-06-13,SKU01781,525,0,7,124
2025-06-13,SKU01805,554,0,7,99
2025-06-13,SKU01827,314,0,7,61
2025-06-13,SKU01834,212,0,7,43
2025-06-13,SKU01939,170,0,7,45
2025-06-13,SKU02094,82,0,7,21
2025-06-13,SKU02114,253,0,7,59
2025-06-13,SKU02142,357,0,7,86
2025-06-13,SKU02164,373,0,7,76
2025-06-13,SKU02194,290,0,7,60
2025-06-13,SKU02248,346,0,7,85
2025-06-13,SKU02255,478,0,7,104
2025-06-13,SKU02267,215,0,7,58
2025-06-13,SKU02277,284,0,7,51
2025-06-13,SKU02376,273,0,7,69
2025-06-13,SKU02408,238,0,7,52
2025-06-13,SKU02421,386,0,7,100
2025-06-13,SKU02471,414,0,7,93
2025-06-13,SKU02520,122,0,7,40
2025-06-13,SKU02533,459,0,7,90
2025-06-13,SKU02590,116,0,7,37
2025-06-13,SKU02630,279,0,7,63
2025-06-13,SKU02710,377,0,7,78
2025-06-13,SKU02718,237,0,7,55
2025-06-13,SKU02722,376,0,7,76
2025-06-13,SKU02822,295,0,7,58
2025-06-13,SKU02871,520,0,7,99
2025-06-13,SKU02911,227,0,7,42
2025-06-13,SKU02938,372,0,7,73
2025-06-13,SKU03014,199,0,7,57
2025-06-13,SKU03043,217,0,7,72
2025-06-13,SKU03108,478,0,7,83
2025-06-13,SKU03152,201,0,7,64
2025-06-13,SKU03257,380,0,7,66
2025-06-13,SKU03277,100,0,7,25
2025-06-13,SKU03286,283,0,7,81
2025-06-13,SKU03290,89,0,7,25
2025-06-13,SKU03414,163,0,7,45
2025-06-13,SKU03416,102,0,7,27
2025-06-13,SKU03504,233,0,7,66
2025-06-13,SKU03642,155,0,7,43
2025-06-13,SKU03744,281,0,7,63
2025-06-13,SKU03807,169,0,7,29
2025-06-13,SKU03863,67,0,7,22
2025-06-13,SKU03941,409,0,7,70
2025-06-13,SKU03968,278,0,7,55
2025-06-13,SKU03991,260,0,7,68
2025-06-13,SKU04062,165,0,7,52
2025-06-13,SKU04102,424,0,7,89
2025-06-13,SKU04118,463,0,7,81
2025-06-13,SKU04144,376,0,7,81
2025-06-13,SKU04152,183,0,7,38
2025-06-13,SKU04215,723,0,7,149
2025-06-13,SKU04217,125,0,7,24
2025-06-13,SKU04228,521,0,7,90
2025-06-13,SKU04249,273,0,7,86
2025-06-13,SKU04334,451,0,7,85
2025-06-13,SKU04401,415,0,7,70
2025-06-13,SKU04491,355,0,7,86
2025-06-13,SKU04554,507,0,7,93
2025-06-13,SKU04643,152,0,7,49
2025-06-13,SKU04664,210,0,7,55
2025-06-13,SKU04693,233,0,7,48
2025-06-13,SKU04706,552,0,7,116
2025-06-13,SKU04717,345,0,7,75
2025-06-13,SKU04791,336,0,7,89
2025-06-13,SKU04887,389,0,7,91
2025-06-13,SKU04905,358,0,7,80
2025-06-14,SKU00024,100,0,7,26
2025-06-14,SKU00032,245,0,7,52
2025-06-14,SKU00069,120,0,7,30
2025-06-14,SKU00083,486,0,7,93
2025-06-14,SKU00140,176,0,7,31
2025-06-14,SKU00173,309,0,7,100
2025-06-14,SKU00240,575,0,7,158
2025-06-14,SKU00331,156,0,7,42
2025-06-14,SKU00350,84,0,7,24
2025-06-14,SKU00371,290,0,7,49
2025-06-14,SKU00401,140,0,7,25
2025-06-14,SKU00437,363,0,7,75
2025-06-14,SKU00466,96,0,7,21
2025-06-14,SKU00507,390,0,7,67
2025-06-14,SKU00516,224,0,7,44
2025-06-14,SKU00535,477,0,7,84
2025-06-14,SKU00585,247,0,7,60
2025-06-14,SKU00592,309,0,7,79
2025-06-14,SKU00645,263,0,7,47
2025-06-14,SKU00699,412,0,7,72
2025-06-14,SKU00734,191,0,7,50
2025-06-14,SKU00860,129,0,7,34
2025-06-14,SKU00894,242,0,7,50
2025-06-14,SKU00906,121,0,7,26
2025-06-14,SKU00932,401,0,7,77
2025-06-14,SKU00935,285,0,7,91
2025-06-14,SKU00987,123,0,7,24
2025-06-14,SKU01038,267,0,7,53
2025-06-14,SKU01158,475,0,7,100
2025-06-14,SKU01224,382,0,7,86
2025-06-14,SKU01303,152,0,7,39
2025-06-14,SKU01441,289,0,7,65
2025-06-14,SKU01567,302,0,7,77
2025-06-14,SKU01582,270,0,7,82
2025-06-14,SKU01592,207,0,7,38
2025-06-14,SKU01678,271,0,7,79
2025-06-14,SKU01717,804,0,7,185
2025-06-14,SKU01766,387,0,7,94
2025-06-14,SKU01818,296,0,7,95
2025-06-14,SKU01834,1050,0,7,238
2025-06-14,SKU01857,396,0,7,80
2025-06-14,SKU01981,208,0,7,44
2025-06-14,SKU01986,306,0,7,58
2025-06-14,SKU02064,203,0,7,44
2025-06-14,SKU02104,107,0,7,29
2025-06-14,SKU02221,1195,0,7,221
2025-06-14,SKU02267,310,0,7,60
2025-06-14,SKU02302,533,0,7,94
2025-06-14,SKU02351,313,0,7,61
2025-06-14,SKU02375,378,0,7,98
2025-06-14,SKU02408,281,0,7,52
2025-06-14,SKU02463,209,0,7,53
2025-06-14,SKU02500,192,0,7,50
2025-06-14,SKU02580,366,0,7,79
2025-06-14,SKU02662,299,0,7,59
2025-06-14,SKU02780,214,0,7,36
2025-06-14,SKU02794,241,0,7,52
2025-06-14,SKU02822,400,0,7,95
